"NoName","address","city","State","zipcode","AUTO_UNIQUE_ID_2019-12-02_dandi_ny2","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType"
"24981","60 E 96th St NYC","New York City","NY","",1708,"USCGeocoder",546.5801,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.786843,-73.9536585,"Relaxed;Soundex"
"24989","115 E 54th St NYC","New York City","NY","",1709,"USCGeocoder",562.5038,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.6562309,-73.9268114,"Relaxed;Soundex"
"24994","","New York City","NY","",1710,"USCGeocoder",15.7462,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_CITY","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"24997","53 Park Pl NYC","New York City","NY","",1711,"USCGeocoder",1015.6276,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","RoofTop","","","4",40.7138,-74.0103,"Relaxed"
"25000","22 Renwick St NYC","New York City","NY","",1712,"USCGeocoder",93.8028,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.725,-74.0084,"Relaxed"
"25001","S E 103rd St NYC","New York City","NY","",1713,"USCGeocoder",31.2327,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25002","344 3rd Ave NYC","New York City","NY","",1714,"USCGeocoder",218.918,1,"4.1","","","03","StreetSegmentInterpolation","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1882.1646531811","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","2",40.7403315182428,-73.9821649994967,"Relaxed"
"25006","267 5th Ave NYC","New York City","NY","",1715,"USCGeocoder",202.9012,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7453607,-73.9865864,"Relaxed;Soundex"
"25018","365 W 28th St NYC","New York City","NY","",1716,"USCGeocoder",219.0732,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7496438,-73.9984829,"Relaxed;Soundex"
"25020","S W 29th St NYC","New York City","NY","",1717,"USCGeocoder",31.4035,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25030","W Broadway NYC","New York City","NY","",1718,"USCGeocoder",31.3205,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25031","S E 50th St NYC","New York City","NY","",1719,"USCGeocoder",31.2507,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25035","1932 2nd Ave NYC","New York City","NY","",1720,"USCGeocoder",234.2329,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7865172,-73.9452073,"Relaxed;Soundex"
"25036","156 E 124th St NYC","New York City","NY","",1721,"USCGeocoder",296.6176,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8034323,-73.9375801,"Relaxed;Soundex"
"25052","993 1st Ave NYC","New York City","NY","",1722,"USCGeocoder",250.1743,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7567609,-73.9642822,"Relaxed;Soundex"
"25055","18 Orchard St NYC","New York City","NY","",1723,"USCGeocoder",546.8698,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7153,-73.9916,"Relaxed"
"25066","66 Greene St NYC","New York City","NY","",1724,"USCGeocoder",468.7471,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7231,-74.0009,"Relaxed"
"25068","537 Broadway NYC","New York City","NY","",1725,"USCGeocoder",93.7181,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25075","203 E 69th St NYC","New York City","NY","",1726,"USCGeocoder",203.1339,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7676759,-73.9614385,"Relaxed;Soundex"
"25076","407 E 70th St NYC","New York City","NY","",1727,"USCGeocoder",62.5149,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2074.30975396722","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.7662639935772,-73.9561790553359,"Relaxed"
"25082","80 5 AVE NYC","New York City","NY","",1728,"USCGeocoder",203.3258,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7358709,-73.9939317,"Relaxed"
"25097","1745 1st Ave NYC","New York City","NY","",1729,"USCGeocoder",234.1704,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7797628,-73.9474884,"Relaxed;Soundex"
"25104","N W 26th St NYC","New York City","NY","",1730,"USCGeocoder",31.2558,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25106","186 Bowery NYC","New York City","NY","",1731,"USCGeocoder",202.7596,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25108","N Clarkson St NYC","New York City","NY","",1732,"USCGeocoder",31.1714,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25109","312 W 58th St NYC","New York City","NY","",1733,"USCGeocoder",218.7251,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7676189,-73.9832093,"Relaxed;Soundex"
"25122","1270 6th Ave NYC","New York City","NY","",1734,"USCGeocoder",78.0052,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1901.69601955393","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.7601920792915,-73.9801022078706,"Relaxed"
"25124","1382 St Nicholas Ave NYC","New York City","NY","",1735,"USCGeocoder",187.5748,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8480611,-73.9344228,"Relaxed"
"25126","1330 1st Ave NYC","New York City","NY","",1736,"USCGeocoder",234.6575,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7674038,-73.9560476,"Relaxed;Soundex"
"25138","","New York City","NY","",1737,"USCGeocoder",46.821,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_CITY","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25146","72 W 88th St NYC","New York City","NY","",1738,"USCGeocoder",202.9791,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7876161,-73.9710591,"Relaxed;Soundex"
"25158","76 E 1st St NYC","New York City","NY","",1739,"USCGeocoder",250.1574,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7232525,-73.9881492,"Relaxed;Soundex"
"25160","N W 39th St NYC","New York City","NY","",1740,"USCGeocoder",31.2213,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25163","W 3rd Ave NYC","New York City","NY","",1741,"USCGeocoder",31.3684,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25171","510 9th Ave NYC","New York City","NY","",1742,"USCGeocoder",203.1216,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","91.4201183431953","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.6657383,-73.9795846,"Relaxed;Soundex"
"25173","1500 1st Ave NYC","New York City","NY","",1743,"USCGeocoder",218.2138,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7718066,-73.9528451,"Relaxed;Soundex"
"25175","131 E 69th St NYC","New York City","NY","",1744,"USCGeocoder",203.1307,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7684717,-73.9633332,"Relaxed;Soundex"
"25180","303 2nd Ave NYC","New York City","NY","",1745,"USCGeocoder",218.7286,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","91.4201183431953","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.6743878,-73.9846002,"Relaxed;Soundex"
"25197","23 E Broadway NYC","New York City","NY","",1746,"USCGeocoder",187.5285,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25202","14 E 28th St NYC","New York City","NY","",1747,"USCGeocoder",218.7802,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7442464,-73.9864819,"Relaxed;Soundex"
"25214","503 Columbus Ave NYC","New York City","NY","",1748,"USCGeocoder",515.9533,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7853,-73.9728,"Relaxed"
"25218","310 Greenwich St NYC","New York City","NY","",1749,"USCGeocoder",171.7922,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7175958029763,-74.0108659604551,"Relaxed"
"25221","W Pearl St NYC","New York City","NY","",1750,"USCGeocoder",31.365,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25229","79 Warren St NYC","New York City","NY","",1751,"USCGeocoder",1062.4997,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","3",40.7152,-74.0104,"Relaxed"
"25236","654 9th Ave NYC","New York City","NY","",1752,"USCGeocoder",203.2973,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7607223,-73.990746,"Relaxed;Soundex"
"25239","E 1st Ave NYC","New York City","NY","",1753,"USCGeocoder",30.9092,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25241","50 Morton St NYC","New York City","NY","",1754,"USCGeocoder",1234.3668,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","4",40.7307,-74.0056,"Relaxed"
"25245","37 Greene St NYC","New York City","NY","",1755,"USCGeocoder",546.9643,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7219,-74.0021,"Relaxed"
"25250","208 E 79th St NYC","New York City","NY","",1756,"USCGeocoder",202.8414,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7738791,-73.9567428,"Relaxed;Soundex"
"25256","317 Audubon Ave NYC","New York City","NY","",1757,"USCGeocoder",359.3293,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.8484,-73.9324,"Relaxed"
"25268","368 Columbus Ave NYC","New York City","NY","",1758,"USCGeocoder",187.6692,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7809582,-73.9764326,"Relaxed"
"25271","216 Front St NYC","New York City","NY","",1759,"USCGeocoder",218.5141,1,"4.1","","","03","StreetSegmentInterpolation","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2331.47117861873","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","3",40.7073868892595,-74.0026057396353,"Relaxed"
"25288","183 Stanton St NYC","New York City","NY","",1760,"USCGeocoder",562.5253,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.72,-73.9838,"Relaxed"
"25292","408 W 34th St NYC","New York City","NY","",1761,"USCGeocoder",203.1377,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7534811,-73.9969543,"Relaxed;Soundex"
"25299","880 Lexington Ave NYC","New York City","NY","",1762,"USCGeocoder",515.6957,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7664,-73.9653,"Relaxed"
"25300","129 St Marks Pl NYC","New York City","NY","",1763,"USCGeocoder",468.741,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.6811054,-73.9778691,"Relaxed"
"25304","N E 87th St NYC","New York City","NY","",1764,"USCGeocoder",31.2406,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25308","","New York City","NY","",1765,"USCGeocoder",31.5467,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_CITY","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25316","28 E 78th St NYC","New York City","NY","",1766,"USCGeocoder",203.1321,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7756506,-73.9629122,"Relaxed;Soundex"
"25322","805 6th Ave NYC","New York City","NY","",1767,"USCGeocoder",78.1666,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1881.01165646082","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.745755737084,-73.9908353207209,"Relaxed"
"25324","302 Mott St NYC","New York City","NY","",1768,"USCGeocoder",171.8918,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7249,-73.994,"Relaxed"
"25327","201 E 31st St NYC","New York City","NY","",1769,"USCGeocoder",625.1354,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.6458367,-73.9478989,"Relaxed;Soundex"
"25335","15 Eldridge St NYC","New York City","NY","",1770,"USCGeocoder",562.6351,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","RoofTop","","","2",40.7149,-73.9938,"Relaxed"
"25339","160 Broadway NYC","New York City","NY","",1771,"USCGeocoder",109.4136,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25341","50 Lexington Ave NYC","New York City","NY","",1772,"USCGeocoder",1093.9551,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","4",40.7404,-73.9843,"Relaxed"
"25348","561 W 179th St NYC","New York City","NY","",1773,"USCGeocoder",249.9915,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.847944,-73.9342936,"Relaxed;Soundex"
"25355","220 W 31st St NYC","New York City","NY","",1774,"USCGeocoder",203.1015,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7494986,-73.993225,"Relaxed;Soundex"
"25376","321 W 16th St NYC","New York City","NY","",1775,"USCGeocoder",296.7196,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7415762,-74.002481,"Relaxed;Soundex"
"25377","2090 Adam Clayton Powell NYC","New York City","NY","",1776,"USCGeocoder",93.734,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25380","825 7th Ave NYC","New York City","NY","",1777,"USCGeocoder",203.2638,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7630749,-73.9815236,"Relaxed;Soundex"
"25384","48-54 W 35th St NYC","New York City","NY","",1778,"USCGeocoder",93.5702,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5557.61729495507","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.7497444214886,-73.9858421604205,"Relaxed"
"25386","1534 2nd Ave NYC","New York City","NY","",1779,"USCGeocoder",218.7107,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7738138,-73.9544811,"Relaxed;Soundex"
"25387","857 7th Ave NYC","New York City","NY","",1780,"USCGeocoder",171.7054,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7640648,-73.9808712,"Relaxed;Soundex"
"25388","1160 1st Ave NYC","New York City","NY","",1781,"USCGeocoder",218.4958,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7623854,-73.9597319,"Relaxed;Soundex"
"25389","N E 4th St NYC","New York City","NY","",1782,"USCGeocoder",31.256,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
